id,publication_year
https://openalex.org/W1000032518,2012
https://openalex.org/W1000032556,2002
https://openalex.org/W1000032616,2015
https://openalex.org/W1000032728,2005
https://openalex.org/W1000032786,2003
https://openalex.org/W1000032794,2010
https://openalex.org/W1000032829,2012
https://openalex.org/W100003286,1966
https://openalex.org/W1000032863,2012
https://openalex.org/W1000032909,2009
https://openalex.org/W100003292,2009
https://openalex.org/W1000032991,1988
https://openalex.org/W1000033066,2015
https://openalex.org/W1000033100,2008
https://openalex.org/W1000033101,2003
https://openalex.org/W1000033134,2013
https://openalex.org/W1000033146,2011
https://openalex.org/W100003318,1992
https://openalex.org/W1000033221,2006
https://openalex.org/W1000033310,2009
https://openalex.org/W1000033381,2013
https://openalex.org/W1000033405,2004
https://openalex.org/W1000033425,2002
https://openalex.org/W1000033494,2011
https://openalex.org/W1000033521,2008
https://openalex.org/W1000033690,2000
https://openalex.org/W100003371,2011
https://openalex.org/W1000033732,2013
https://openalex.org/W1000033782,1981
https://openalex.org/W1000033875,2000
https://openalex.org/W1000033880,2010
https://openalex.org/W1000033909,1974
https://openalex.org/W100003392,2000
https://openalex.org/W1000033931,1993
https://openalex.org/W1000034013,1930
https://openalex.org/W1000034093,1989
https://openalex.org/W100003410,1991
https://openalex.org/W1000034142,1997
https://openalex.org/W1000034364,1990
https://openalex.org/W1000034396,2011
https://openalex.org/W100003442,2006
https://openalex.org/W1000034483,2007
https://openalex.org/W100003449,2010
https://openalex.org/W1000034493,1996
https://openalex.org/W1000034531,2003
https://openalex.org/W1000034574,2009
https://openalex.org/W1000034671,2008
https://openalex.org/W100003469,2001
https://openalex.org/W1000034700,2006
https://openalex.org/W1000034726,2003
https://openalex.org/W1000034745,2006
https://openalex.org/W100003476,2004
https://openalex.org/W1000034781,2002
https://openalex.org/W1000034799,2003
https://openalex.org/W1000034902,2006
https://openalex.org/W1000034934,1986
https://openalex.org/W1000034952,2014
https://openalex.org/W1000035083,1990
https://openalex.org/W10000351,1992
https://openalex.org/W1000035107,2005
https://openalex.org/W1000035116,1989
https://openalex.org/W1000035137,2007
https://openalex.org/W1000035246,2000
https://openalex.org/W1000035346,2007
https://openalex.org/W100003536,1983
https://openalex.org/W1000035390,1997
https://openalex.org/W1000035419,2011
https://openalex.org/W1000035456,2013
https://openalex.org/W1000035464,2010
https://openalex.org/W1000035502,2011
https://openalex.org/W1000035512,2005
https://openalex.org/W1000035532,2006
https://openalex.org/W1000035543,2015
https://openalex.org/W1000035601,1992
https://openalex.org/W100003563,1995
https://openalex.org/W1000035671,1997
https://openalex.org/W1000035744,1974
https://openalex.org/W1000035779,2009
https://openalex.org/W1000035790,2011
https://openalex.org/W1000035819,2003
https://openalex.org/W1000035849,1975
https://openalex.org/W100003592,1989
https://openalex.org/W100003596,1971
https://openalex.org/W1000035969,2010
https://openalex.org/W100003597,2009
https://openalex.org/W100003598,2006
https://openalex.org/W1000036000,2013
https://openalex.org/W1000036012,2015
https://openalex.org/W1000036040,2004
https://openalex.org/W1000036057,2012
https://openalex.org/W10000361,1985
https://openalex.org/W1000036135,2008
https://openalex.org/W1000036149,1990
https://openalex.org/W1000036185,2001
https://openalex.org/W1000036248,2008
https://openalex.org/W100003626,2002
https://openalex.org/W1000036300,1997
https://openalex.org/W1000036310,2007
https://openalex.org/W1000036331,2013
https://openalex.org/W1000036357,2012
https://openalex.org/W1000036419,1994
https://openalex.org/W100003644,2005
https://openalex.org/W1000036490,1996
https://openalex.org/W1000036501,2001
https://openalex.org/W1000036519,1997
https://openalex.org/W1000036526,1960
https://openalex.org/W1000036560,1997
https://openalex.org/W1000036601,2009
https://openalex.org/W1000036746,1999
https://openalex.org/W100003682,2011
https://openalex.org/W1000036863,1999
https://openalex.org/W100003689,1972
https://openalex.org/W1000037031,2013
https://openalex.org/W10000371,1992
https://openalex.org/W1000037107,2011
https://openalex.org/W1000037112,1970
https://openalex.org/W1000037129,1996
https://openalex.org/W1000037148,2010
https://openalex.org/W1000037181,1992
https://openalex.org/W1000037242,1926
https://openalex.org/W1000037246,2005
https://openalex.org/W1000037274,2006
https://openalex.org/W1000037301,2012
https://openalex.org/W1000037313,2011
https://openalex.org/W1000037338,2010
https://openalex.org/W1000037341,1987
https://openalex.org/W1000037350,2000
https://openalex.org/W1000037390,2004
https://openalex.org/W1000037422,2014
https://openalex.org/W1000037424,2011
https://openalex.org/W1000037425,2006
https://openalex.org/W1000037431,2005
https://openalex.org/W1000037442,2014
https://openalex.org/W1000037511,2006
https://openalex.org/W1000037650,1997
https://openalex.org/W100003770,2014
https://openalex.org/W100003771,1986
https://openalex.org/W1000037727,1990
https://openalex.org/W1000037731,1999
https://openalex.org/W100003779,1977
https://openalex.org/W1000037791,2004
https://openalex.org/W1000037826,2010
https://openalex.org/W1000037839,1995
https://openalex.org/W1000037871,1985
https://openalex.org/W1000037901,2003
https://openalex.org/W1000037915,1999
https://openalex.org/W1000037926,2013
https://openalex.org/W1000037977,1996
https://openalex.org/W1000037994,2003
https://openalex.org/W1000038034,1996
https://openalex.org/W1000038038,2014
https://openalex.org/W100003807,1996
https://openalex.org/W1000038090,1996
https://openalex.org/W1000038129,2013
https://openalex.org/W1000038191,2000
https://openalex.org/W1000038195,2015
https://openalex.org/W1000038284,2010
https://openalex.org/W1000038285,1990
https://openalex.org/W1000038294,1997
https://openalex.org/W1000038347,2010
https://openalex.org/W1000038348,1990
https://openalex.org/W1000038350,1994
https://openalex.org/W1000038365,2000
https://openalex.org/W100003838,2003
https://openalex.org/W1000038412,2014
https://openalex.org/W1000038438,1993
https://openalex.org/W1000038454,2010
https://openalex.org/W1000038534,2013
https://openalex.org/W1000038613,2011
https://openalex.org/W1000038659,2008
